"gene","gene_measured","donor1_effect","donor2_effect","donor2_p2_effect","donor2_p5_effect","median_donor_effect","absolute_median_donor_effect","retained_after_stimulation_all_strata","licensing_classification","classification_rule","source_url"
"S100A8","YES",0.0748842346549933,0,0,0,0.0374421173274966,0.0374421173274966,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"S100A9","YES",0.165400278322137,0,0,0,0.0827001391610686,0.0827001391610686,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"S100B","YES",0.0650516697197616,-0.00674691622186206,-0.00666149408795631,-0.00683233835576781,0.0291523767489498,0.0358992929708119,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SAA1","YES",0.170935661356667,0.0033653194577785,0,0.00673063891555701,0.0871504904072228,0.0871504904072228,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SARAF","YES",-1.08047793212029,0.212075191574157,-0.330211712944519,0.754362096092832,-0.434201370273065,0.646276561847222,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SCGB1A1","YES",0,-0.0294371393911629,-0.0588742787823258,0,-0.0147185696955814,0.0147185696955814,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SCGB3A1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SCGB3A2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SCT","YES",0.0180342385127994,0,0,0,0.00901711925639969,0.00901711925639969,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SCUBE2","YES",0.390226711019528,1.52910039934347,1.03957253948183,2.01862825920512,0.959663555181501,0.959663555181501,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SDC2","YES",-2.16258564745641,-1.22410820239822,-1.58454225017984,-0.863674154616598,-1.69334692492731,1.69334692492731,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SDC4","YES",-0.565284563985615,1.08853056632562,1.27462728655581,0.902433846095424,0.261623001170001,0.826907565155616,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SDK2","YES",0.110585041157032,0.408214280458358,0.600266809580906,0.21616175133581,0.259399660807695,0.259399660807695,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SECTM1","YES",4.53845482709082,4.9832591147736,5.07821007532289,4.88830815422431,4.76085697093221,4.76085697093221,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SELE","YES",0.0120478390946361,2.51207677564201,5.01755586665826,0.00659768462575402,1.26206230736832,1.26206230736832,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SELL","YES",0.0342532849942784,0.883853756274331,1.62166717824178,0.146040334306879,0.459053520634304,0.459053520634304,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SELP","YES",0.00603649583691562,-5.08497201054081e-05,0,-0.000101699440210816,0.0029928230584051,0.00304367277851051,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SELPLG","YES",1.66755256041517,1.39093279799004,1.50255767976303,1.27930791621704,1.5292426792026,1.5292426792026,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3A","YES",0.283457903429366,-0.890564159948829,-2.17586294681122,0.394734626913561,-0.303553128259731,0.587011031689098,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3B","YES",-0.0617089572775148,0.0881720464257906,0.203308982212077,-0.0269648893604956,0.0132315445741379,0.0749405018516527,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3C","YES",0.701890995023669,1.43306151352887,0.658109737401422,2.20801328965633,1.06747625427627,1.06747625427627,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3D","YES",-0.0443741897318734,1.12993749729272,1.41024218843202,0.849632806153422,0.542781653780423,0.587155843512297,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3E","YES",-0.31335374352279,-0.880945646862422,-1.26573448231681,-0.496156811408028,-0.597149695192606,0.597149695192606,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3F","YES",0.00603649583691562,0.0100929129908547,0.00675580300018761,0.0134300229815219,0.00806470441388518,0.00806470441388518,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA3G","YES",0,0.0033653194577785,0,0.00673063891555701,0.00168265972888925,0.00168265972888925,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4A","YES",-0.125839883205203,0.930489353435712,1.76275489064759,0.0982238162238294,0.402324735115254,0.528164618320457,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4B","YES",-0.148039011992881,0.4002524965273,1.28386585188531,-0.483360858830706,0.12610674226721,0.27414575426009,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4C","YES",-0.393428145937189,0.647060046821549,-0.0834258789305094,1.37754597257361,0.12681595044218,0.520244096379369,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4D","YES",1.19641343511302,1.65882383751465,3.29486213873714,0.0227855362921646,1.42761863631384,1.42761863631384,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4F","YES",0.123761769941908,-0.161833208137168,-1.27959441708574,0.955928000811407,-0.0190357190976301,0.142797489039538,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA4G","YES",-0.799355870699339,0.51067030673938,-1.01601962627065,2.03736023974941,-0.144342781979979,0.655013088719359,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA5A","YES",0.0475556676763716,-0.565128212746952,-0.827927204447203,-0.302329221046702,-0.25878627253529,0.306341940211662,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA5B","YES",0,-0.013384789790498,-0.0131371071137551,-0.0136324724672408,-0.00669239489524898,0.00669239489524898,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA6A","YES",-1.47865915125516,-0.603150524168977,-0.912143841845533,-0.294157206492421,-1.04090483771207,1.04090483771207,"NO","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA6B","YES",0,-0.00338159676408356,-0.00666149408795631,-0.000101699440210816,-0.00169079838204178,0.00169079838204178,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA6C","YES",0.361903445672297,-0.390248867788725,-0.169871083377367,-0.610626652200082,-0.014172711058214,0.376076156730511,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA6D","YES",-0.684841401516081,-2.37773617001505,-3.15529765222916,-1.60017468780095,-1.53128878576557,1.53128878576557,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SEMA7A","YES",1.83779866142603,-0.608724408715727,-0.899131199790067,-0.318317617641386,0.614537126355151,1.22326153507088,"NO","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINA1","YES",0.0280693357996126,0.32874266969967,0.657485339399339,0,0.178406002749641,0.178406002749641,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINA5","YES",0,-0.00664618536973165,-0.0132923707394633,0,-0.00332309268486583,0.00332309268486583,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINC1","YES",-0.18331658055543,0.0266854360114424,0.0334670320697991,0.0199038399530856,-0.0783155722719936,0.105001008283436,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINE1","YES",1.11224247292975,1.28449383788944,1.19507332603446,1.37391434974443,1.1983681554096,1.1983681554096,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINE2","YES",-1.2831807165939,-0.0424274167722036,-1.07064988423865,0.985795050694247,-0.66280406668305,0.66280406668305,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPINF1","YES",-0.767175513459987,-1.0350438866023,-1.72212872352178,-0.347959049682811,-0.901109700031142,0.901109700031142,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SERPING1","YES",5.27513879968849,5.67815994126281,5.370990369629,5.98532951289662,5.47664937047565,5.47664937047565,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SFRP1","YES",-1.84867170256663,-1.32755546453577,-0.508385952971623,-2.14672497609992,-1.5881135835512,1.5881135835512,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SFRP2","YES",-0.00629182616902173,0,0,0,-0.00314591308451086,0.00314591308451086,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SFTPA1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SFTPA2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SFTPD","YES",0,-0.432845521763666,0,-0.865691043527333,-0.216422760881833,0.216422760881833,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SHBG","YES",-0.669065338540298,-0.223864632227541,0,-0.447729264455082,-0.44646498538392,0.44646498538392,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SHH","YES",0,0.00671501149076093,0,0.0134300229815219,0.00335750574538046,0.00335750574538046,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SHISA4","YES",-0.880313689753924,0.553884002680295,0.0070796828603595,1.10068832250023,-0.163214843536815,0.71709884621711,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SI","YES",0.00603649583691562,-0.00341616917788391,0,-0.00683233835576781,0.00131016332951586,0.00472633250739976,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC1","YES",0.00603649583691562,0.0100929129908547,0.00675580300018761,0.0134300229815219,0.00806470441388518,0.00806470441388518,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC12","YES",0.0120478390946361,0,0,0,0.00602391954731805,0.00602391954731805,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC14","YES",0.1348529251037,-0.119112323117543,-0.0101404027027203,-0.228084243532366,0.00787030099307845,0.126982624110622,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC15","YES",-0.220833468508997,-0.212506287586497,-0.0903440496942359,-0.334668525478758,-0.216669878047747,0.216669878047747,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC5","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC6","YES",0,-0.00341616917788391,0,-0.00683233835576781,-0.00170808458894195,0.00170808458894195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC7","YES",-0.00629182616902173,0,0,0,-0.00314591308451086,0.00314591308451086,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC8","YES",0.0450000134465243,-0.174316414305873,-0.123157410748762,-0.225475417862983,-0.0646582004296742,0.109658213876198,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIGLEC9","YES",0.0173766961190645,0.00330495409459701,0.0135117417408777,-0.0069018335516837,0.0103408251068308,0.0103408251068308,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIRPA","YES",-0.808665079177038,-0.201910586957792,-0.0556159914530889,-0.348205182462496,-0.505287833067415,0.505287833067415,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIRPB2","YES",-0.0351381528452119,-0.00667095439256638,0.0982220324649746,-0.111563941250107,-0.0209045536188892,0.0209045536188892,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SIRPG","YES",0,-0.00341616917788391,0,-0.00683233835576781,-0.00170808458894195,0.00170808458894195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLAMF6","YES",0.117910222281795,0.0328210926095616,-0.00316549196508813,0.0688076771842112,0.0753656574456781,0.0753656574456781,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLAMF7","YES",-0.0799616783184698,-0.412241060833396,-0.283625140987178,-0.540856980679614,-0.246101369575933,0.246101369575933,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLC6A8","YES",-2.51474206826619,-1.94586385529494,-0.889975509123633,-3.00175220146625,-2.23030296178057,2.23030296178057,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLIT1","YES",0.12174732884951,0.0163459570552586,-0.00666149408795631,0.0393534081984735,0.0690466429523842,0.0690466429523842,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLIT2","YES",1.59285332229328,0.718355214169813,1.12687470260334,0.309835725736282,1.15560426823155,1.15560426823155,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLIT3","YES",-0.728223704785747,-0.361288793059968,-2.20135231054627,1.47877472442633,-0.544756248922857,0.544756248922857,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK1","YES",0.00603649583691562,-0.365766716369893,-0.724701094384019,-0.00683233835576781,-0.179865110266489,0.185901606103404,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK2","YES",0,-0.0335329940440916,-0.0132923707394633,-0.0537736173487198,-0.0167664970220458,0.0167664970220458,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK3","YES",0,-0.0101219385728275,-0.00653656773927568,-0.0137073094063794,-0.00506096928641377,0.00506096928641377,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK4","YES",0.00294483416768865,-1.8957408237908,-1.94840625758463,-1.84307538999697,-0.946397994811555,0.949342828979244,"NO","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK5","YES",-1.72507257224234,-1.31389449060402,-1.88005427321938,-0.747734707988655,-1.51948353142318,1.51948353142318,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLITRK6","YES",0,0.0033653194577785,0,0.00673063891555701,0.00168265972888925,0.00168265972888925,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLPI","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLURP1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SLURP2","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SNX14","YES",-0.451185505469796,-0.232567816711371,-0.233834125759258,-0.231301507663484,-0.341876661090583,0.341876661090583,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SORL1","YES",-1.83090299511992,-0.159963173844463,-0.369014590769463,0.0490882430805371,-0.995433084482189,0.995433084482189,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SOST","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SOSTDC1","YES",0,-0.0819617997468788,-0.163923599493758,0,-0.0409808998734394,0.0409808998734394,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPAG11B","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPARC","YES",-0.979171750573881,0.0198123060334408,-0.137664816814202,0.177289428881083,-0.47967972227022,0.499492028303661,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPINK1","YES",0,-0.0374962102420763,-0.0680217389653833,-0.00697068151876927,-0.0187481051210382,0.0187481051210382,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPINT1","YES",0.00603649583691562,0.00328914200059496,0.0134801175528736,-0.0069018335516837,0.00466281891875529,0.00466281891875529,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPN","YES",0.0664525448170257,-0.0810909952050017,-0.0172148200728114,-0.144967170337192,-0.007319225193988,0.0737717700110137,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPON1","YES",1.51680378296655,-0.290989026857563,-0.207479824734633,-0.374498228980493,0.612907378054494,0.903896404912057,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPON2","YES",-1.20635976254767,-0.559124630737283,-0.956553108748242,-0.161696152726324,-0.882742196642476,0.882742196642476,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPP1","YES",-0.174380724257901,1.26786879824742,1.90687229140383,0.628865305091012,0.54674403699476,0.721124761252661,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SPX","YES",0.53470431449684,0.718747136559568,0.292702761432656,1.14479151168648,0.626725725528204,0.626725725528204,"NO","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SST","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
